Hour_Ending_Naive,Coast
2012-05-22 20:00:00,14635.44350574751
2012-05-22 21:00:00,14261.057555723122
2012-05-22 22:00:00,13638.503867933076
2012-05-22 23:00:00,12391.75788295867
2012-05-23 00:00:00,11148.646200000005
2012-05-23 01:00:00,10124.013076033112
2012-05-23 02:00:00,9458.223862761442
2012-05-23 03:00:00,9024.077651989042
2012-05-23 04:00:00,8750.047101954697
2012-05-23 05:00:00,8765.098289967598
2012-05-23 06:00:00,9218.1038378892
2012-05-23 07:00:00,9844.874663087758
2012-05-23 08:00:00,10082.717138384747
2012-05-23 09:00:00,10624.41375894754
2012-05-23 10:00:00,11490.840924338016
2012-05-23 11:00:00,12285.177944742389
2012-05-23 12:00:00,12957.12503389863
2012-05-23 13:00:00,13531.62056390417
2012-05-23 14:00:00,14146.29269081209
2012-05-23 15:00:00,14633.576074782635
2012-05-23 16:00:00,15013.11648037794
2012-05-23 17:00:00,15135.815424023787
2012-05-23 18:00:00,14912.7691392961
2012-05-23 19:00:00,14240.06478021112
2012-05-23 20:00:00,13475.903799268472
2012-05-23 21:00:00,13172.690378698402
2012-05-23 22:00:00,12749.61118551924
2012-05-23 23:00:00,11801.014441375628
2012-05-24 00:00:00,10707.668699999998
2012-05-24 01:00:00,9912.674057272923
2012-05-24 02:00:00,9341.427703080602
2012-05-24 03:00:00,8963.172924769699
2012-05-24 04:00:00,8831.690943766675
2012-05-24 05:00:00,8914.997489976435
2012-05-24 06:00:00,9430.033018406444
2012-05-24 07:00:00,10086.71304730407
2012-05-24 08:00:00,10306.221033881004
2012-05-24 09:00:00,10910.031066180632
2012-05-24 10:00:00,11670.22328042996
2012-05-24 11:00:00,12504.849756366775
2012-05-24 12:00:00,13180.335384993876
2012-05-24 13:00:00,13761.278214869
2012-05-24 14:00:00,14404.605840452496
2012-05-24 15:00:00,14884.832572102452
2012-05-24 16:00:00,15238.265074391296
2012-05-24 17:00:00,15377.74712362134
2012-05-24 18:00:00,15120.361469854875
2012-05-24 19:00:00,14421.328901146817
2012-05-24 20:00:00,13724.218823130775
2012-05-24 21:00:00,13546.14245102828
2012-05-24 22:00:00,13173.265033027128
2012-05-24 23:00:00,12362.972591890524
2012-05-25 00:00:00,11431.452
2012-05-25 01:00:00,10677.04612523918
2012-05-25 02:00:00,10146.75257665945
2012-05-25 03:00:00,9809.566206725827
2012-05-25 04:00:00,9598.300904300164
2012-05-25 05:00:00,9653.279134066455
2012-05-25 06:00:00,10162.882741751671
2012-05-25 07:00:00,10792.227755738691
2012-05-25 08:00:00,11031.715055158957
2012-05-25 09:00:00,11565.678575831467
2012-05-25 10:00:00,12360.45294133406
2012-05-25 11:00:00,13200.787513941605
2012-05-25 12:00:00,13840.5191248723
2012-05-25 13:00:00,14347.366865061977
2012-05-25 14:00:00,14853.938341497576
2012-05-25 15:00:00,15253.547460258673
2012-05-25 16:00:00,15569.062552019628
2012-05-25 17:00:00,15521.358592298411
2012-05-25 18:00:00,15200.088729460827
2012-05-25 19:00:00,14455.093551700138
2012-05-25 20:00:00,13725.939087380764
2012-05-25 21:00:00,13531.28580493721
2012-05-25 22:00:00,13101.684835327747
2012-05-25 23:00:00,12293.26218063079
2012-05-26 00:00:00,11417.4985
2012-05-26 01:00:00,10655.62508148168
2012-05-26 02:00:00,10076.755903864663
2012-05-26 03:00:00,9674.162214288985
2012-05-26 04:00:00,9415.402905120702
2012-05-26 05:00:00,9280.759620283328
2012-05-26 06:00:00,9293.624371590578
2012-05-26 07:00:00,9286.788981453736
2012-05-26 08:00:00,9410.695223444838
2012-05-26 09:00:00,10145.577872918424
2012-05-26 10:00:00,11046.738969495353
2012-05-26 11:00:00,12026.42544387969
2012-05-26 12:00:00,12886.920443280733
2012-05-26 13:00:00,13557.09679894036
2012-05-26 14:00:00,14039.6062452009
2012-05-26 15:00:00,14367.01252482643
2012-05-26 16:00:00,14605.370198136476
2012-05-26 17:00:00,14665.614899137732
2012-05-26 18:00:00,14434.89597459113
2012-05-26 19:00:00,13901.929997391904
2012-05-26 20:00:00,13213.21659707693
2012-05-26 21:00:00,12920.51877562397
2012-05-26 22:00:00,12506.806376341005
2012-05-26 23:00:00,11721.13103370264
2012-05-27 00:00:00,10880.6129
2012-05-27 01:00:00,10141.473732290891
2012-05-27 02:00:00,9595.898915806914
2012-05-27 03:00:00,9189.141271076434
2012-05-27 04:00:00,8888.771546629294
2012-05-27 05:00:00,8703.404429750473
2012-05-27 06:00:00,8676.083943033927
2012-05-27 07:00:00,8622.928249726072
2012-05-27 08:00:00,8846.75735180316
2012-05-27 09:00:00,9668.311870529533
2012-05-27 10:00:00,10526.234950337892
2012-05-27 11:00:00,11436.99895730619
2012-05-27 12:00:00,12286.690300225597
2012-05-27 13:00:00,12932.06976090293
2012-05-27 14:00:00,13480.216028849827
2012-05-27 15:00:00,13871.477491913602
2012-05-27 16:00:00,14130.191139373612
2012-05-27 17:00:00,14260.036616550662
2012-05-27 18:00:00,14120.29116246602
2012-05-27 19:00:00,13608.938593223736
2012-05-27 20:00:00,13028.248939315565
2012-05-27 21:00:00,12637.547539551317
2012-05-27 22:00:00,12313.309117557284
2012-05-27 23:00:00,11595.960389570557
2012-05-28 00:00:00,10796.1886
2012-05-28 01:00:00,10032.691330432672
2012-05-28 02:00:00,9483.794034164586
2012-05-28 03:00:00,9098.622128523775
2012-05-28 04:00:00,8911.459998347966
2012-05-28 05:00:00,8882.65972889469
2012-05-28 06:00:00,8946.399813410419
2012-05-28 07:00:00,8896.438120479137
2012-05-28 08:00:00,9096.953947761624
2012-05-28 09:00:00,9853.40925919707
2012-05-28 10:00:00,10896.979738404849
2012-05-28 11:00:00,11941.085007858062
2012-05-28 12:00:00,12865.697603047112
2012-05-28 13:00:00,13590.669828795764
2012-05-28 14:00:00,14220.642822662943
2012-05-28 15:00:00,14772.90197365786
2012-05-28 16:00:00,15050.79803258337
2012-05-28 17:00:00,15243.33626963072
2012-05-28 18:00:00,15213.100584623176
2012-05-28 19:00:00,14779.89642964294
2012-05-28 20:00:00,14178.735424012204
2012-05-28 21:00:00,13858.665600195543
2012-05-28 22:00:00,13432.61695658328
2012-05-28 23:00:00,12435.913250601485
2012-05-29 00:00:00,11202.6951
2012-05-29 01:00:00,10259.714176531936
2012-05-29 02:00:00,9655.494926169822
2012-05-29 03:00:00,9268.840287081252
2012-05-29 04:00:00,9154.241015628591
2012-05-29 05:00:00,9217.655332177656
2012-05-29 06:00:00,9753.55160502118
2012-05-29 07:00:00,10337.4126074475
2012-05-29 08:00:00,10747.284796228076
2012-05-29 09:00:00,11502.365020398758
2012-05-29 10:00:00,12354.71816082536
2012-05-29 11:00:00,13263.83225268554
2012-05-29 12:00:00,14093.15943854719
2012-05-29 13:00:00,14768.847395376904
2012-05-29 14:00:00,15477.54535306522
2012-05-29 15:00:00,16002.376593435103
2012-05-29 16:00:00,16423.942100441145
2012-05-29 17:00:00,16694.29134383924
2012-05-29 18:00:00,16598.839276252904
2012-05-29 19:00:00,16113.856759080203
2012-05-29 20:00:00,15479.682893853402
2012-05-29 21:00:00,15060.04091689004
2012-05-29 22:00:00,14432.4017694999
2012-05-29 23:00:00,13297.185904267704
2012-05-30 00:00:00,12105.6822
2012-05-30 01:00:00,11191.045986756752
2012-05-30 02:00:00,10517.735523005378
2012-05-30 03:00:00,10042.143101625596
2012-05-30 04:00:00,9773.060526498495
2012-05-30 05:00:00,9776.943157350162
2012-05-30 06:00:00,10198.594667482948
2012-05-30 07:00:00,10681.461214317083
2012-05-30 08:00:00,10939.59287902725
2012-05-30 09:00:00,11420.287554617027
2012-05-30 10:00:00,11992.174432545144
2012-05-30 11:00:00,12859.887359594317
2012-05-30 12:00:00,13768.141418720485
2012-05-30 13:00:00,14557.271078815676
2012-05-30 14:00:00,15317.68617420368
2012-05-30 15:00:00,15873.397099846556
2012-05-30 16:00:00,16280.12012948212
2012-05-30 17:00:00,16487.224584957457
2012-05-30 18:00:00,16337.367019932588
2012-05-30 19:00:00,15795.312807887603
2012-05-30 20:00:00,15059.44136228008
2012-05-30 21:00:00,14667.126055805158
2012-05-30 22:00:00,14104.544557061252
2012-05-30 23:00:00,13014.35813102582
2012-05-31 00:00:00,11847.973399999995
2012-05-31 01:00:00,10980.197433654384
2012-05-31 02:00:00,10411.1879294421
2012-05-31 03:00:00,10070.98413077001
2012-05-31 04:00:00,9959.984844689752
2012-05-31 05:00:00,10101.933451760244
2012-05-31 06:00:00,10558.149905503817
2012-05-31 07:00:00,11039.409198491752
2012-05-31 08:00:00,11329.69492520728
2012-05-31 09:00:00,11872.35902114923
2012-05-31 10:00:00,12453.623545930615
2012-05-31 11:00:00,13244.76541084876
2012-05-31 12:00:00,13836.024576323243
2012-05-31 13:00:00,14133.76077662494
2012-05-31 14:00:00,13993.142586548784
2012-05-31 15:00:00,13610.52542537429
2012-05-31 16:00:00,13433.94713867158
2012-05-31 17:00:00,13547.215130412822
2012-05-31 18:00:00,13820.53736186309
2012-05-31 19:00:00,13735.56299618703
2012-05-31 20:00:00,13387.708894617188
2012-05-31 21:00:00,13154.29398895244
2012-05-31 22:00:00,12703.702794164472
2012-05-31 23:00:00,11796.605838380172
2012-06-01 00:00:00,10768.711100000002
2012-06-01 01:00:00,9833.40857681979
2012-06-01 02:00:00,9295.679405030482
2012-06-01 03:00:00,8917.397695999347
2012-06-01 04:00:00,8669.874211638515
2012-06-01 05:00:00,8674.696141001239
2012-06-01 06:00:00,9013.84515263748
2012-06-01 07:00:00,9438.559682361594
2012-06-01 08:00:00,9728.04231044174
2012-06-01 09:00:00,10301.687246993844
2012-06-01 10:00:00,11036.903173171891
2012-06-01 11:00:00,11877.768650652284
2012-06-01 12:00:00,12689.445644479683
2012-06-01 13:00:00,13435.354133727396
2012-06-01 14:00:00,14263.843002477695
2012-06-01 15:00:00,14930.60995179088
2012-06-01 16:00:00,15450.578612906436
2012-06-01 17:00:00,15686.76260770457
2012-06-01 18:00:00,15571.946814406563
2012-06-01 19:00:00,14949.837623894651
2012-06-01 20:00:00,14191.209017460878
2012-06-01 21:00:00,13600.967826603684
2012-06-01 22:00:00,12986.495772102222
2012-06-01 23:00:00,12046.003292603473
2012-06-02 00:00:00,11141.249
2012-06-02 01:00:00,10310.488481855124
2012-06-02 02:00:00,9635.4519796994
2012-06-02 03:00:00,9164.313489438817
2012-06-02 04:00:00,8846.9752050416
2012-06-02 05:00:00,8680.51906253706
2012-06-02 06:00:00,8740.910720004336
2012-06-02 07:00:00,8802.388016643552
2012-06-02 08:00:00,9078.136538217645
2012-06-02 09:00:00,9999.191924464549
2012-06-02 10:00:00,11159.193948689848
2012-06-02 11:00:00,12200.65163278055
2012-06-02 12:00:00,13217.71242704732
2012-06-02 13:00:00,13969.736367995049
2012-06-02 14:00:00,14522.825208840077
2012-06-02 15:00:00,14980.319243156931
2012-06-02 16:00:00,15317.231889831812
2012-06-02 17:00:00,15409.24464942567
2012-06-02 18:00:00,15200.05321624432
2012-06-02 19:00:00,14577.185605542956
2012-06-02 20:00:00,13834.94602035848
2012-06-02 21:00:00,13434.907209437188
2012-06-02 22:00:00,12962.365586027983
2012-06-02 23:00:00,12192.084500822444
2012-06-03 00:00:00,11365.8829
2012-06-03 01:00:00,10561.003960073418
2012-06-03 02:00:00,9931.796645810968
2012-06-03 03:00:00,9461.828129909523
2012-06-03 04:00:00,9117.858104858951
2012-06-03 05:00:00,8896.449138983644
2012-06-03 06:00:00,8843.971015477639
2012-06-03 07:00:00,8757.480371001346
2012-06-03 08:00:00,8997.235531140856
2012-06-03 09:00:00,9840.280805815217
2012-06-03 10:00:00,10959.39034357164
2012-06-03 11:00:00,12042.279222806328
2012-06-03 12:00:00,13035.01559850072
2012-06-03 13:00:00,13924.106558343185
2012-06-03 14:00:00,14615.060994200474
2012-06-03 15:00:00,15101.680761635937
2012-06-03 16:00:00,15323.073263819277
2012-06-03 17:00:00,15343.43684844238
2012-06-03 18:00:00,15008.0450167147
2012-06-03 19:00:00,14403.572163204904
2012-06-03 20:00:00,13820.994220142882
2012-06-03 21:00:00,13615.63534108059
2012-06-03 22:00:00,13269.28087355639
2012-06-03 23:00:00,12467.84719534303
2012-06-04 00:00:00,11509.1303
2012-06-04 01:00:00,10758.65653480825
2012-06-04 02:00:00,10234.33339918694
2012-06-04 03:00:00,9837.8605064149
2012-06-04 04:00:00,9638.171055530704
2012-06-04 05:00:00,9694.23800212018
2012-06-04 06:00:00,10014.72848273744
2012-06-04 07:00:00,10450.883513382294
2012-06-04 08:00:00,10809.229383558524
2012-06-04 09:00:00,11588.575646762063
2012-06-04 10:00:00,12489.66836437764
2012-06-04 11:00:00,13477.86550114092
2012-06-04 12:00:00,14379.154000494704
2012-06-04 13:00:00,15143.91587422768
2012-06-04 14:00:00,15815.90326212943
2012-06-04 15:00:00,16294.474543619228
2012-06-04 16:00:00,16677.855742488286
2012-06-04 17:00:00,16733.11401353611
2012-06-04 18:00:00,16391.929884286845
2012-06-04 19:00:00,15744.194920146883
2012-06-04 20:00:00,15078.890008670896
2012-06-04 21:00:00,14775.387966213148
2012-06-04 22:00:00,14306.513167423338
2012-06-04 23:00:00,13234.650369496316
2012-06-05 00:00:00,12088.603600000002
2012-06-05 01:00:00,11131.50734858494
2012-06-05 02:00:00,10423.773258072302
2012-06-05 03:00:00,9988.563836708718
2012-06-05 04:00:00,9730.689666668068
2012-06-05 05:00:00,9640.325981200876
2012-06-05 06:00:00,9984.20101415055
2012-06-05 07:00:00,10406.010178545712
2012-06-05 08:00:00,10791.94734333211
2012-06-05 09:00:00,11474.381750225148
2012-06-05 10:00:00,12363.842730296848
2012-06-05 11:00:00,13429.105658504104
2012-06-05 12:00:00,14498.4377868175
2012-06-05 13:00:00,15284.744206339052
2012-06-05 14:00:00,16042.104047946445
2012-06-05 15:00:00,16594.019931401177
2012-06-05 16:00:00,16907.96987493173
2012-06-05 17:00:00,16959.68790312522
2012-06-05 18:00:00,16650.788468197563
2012-06-05 19:00:00,15976.234434724256
2012-06-05 20:00:00,15349.792542772986
2012-06-05 21:00:00,15007.05640555111
2012-06-05 22:00:00,14461.593418319277
2012-06-05 23:00:00,13348.864339594284
2012-06-06 00:00:00,12190.9529
2012-06-06 01:00:00,11200.867269048837
2012-06-06 02:00:00,10562.32661077225
2012-06-06 03:00:00,10076.73114677536
2012-06-06 04:00:00,9786.969502995871
2012-06-06 05:00:00,9737.310136243455
2012-06-06 06:00:00,10104.744411354848
2012-06-06 07:00:00,10544.746684100062
2012-06-06 08:00:00,10902.269006548157
2012-06-06 09:00:00,11673.01731631744
2012-06-06 10:00:00,12709.589759852735
2012-06-06 11:00:00,13839.316298257108
2012-06-06 12:00:00,14849.40805038286
2012-06-06 13:00:00,15597.08591908697
2012-06-06 14:00:00,16329.249927317423
2012-06-06 15:00:00,16900.702010736422
2012-06-06 16:00:00,17192.927854701684
2012-06-06 17:00:00,17230.14846631787
2012-06-06 18:00:00,16969.009869471884
2012-06-06 19:00:00,16353.6168710299
2012-06-06 20:00:00,15514.88525956744
2012-06-06 21:00:00,14847.75589776878
2012-06-06 22:00:00,14188.02839427698
2012-06-06 23:00:00,13112.398347375622
2012-06-07 00:00:00,11968.453600000004
2012-06-07 01:00:00,10954.0114683862
2012-06-07 02:00:00,10294.22046334608
2012-06-07 03:00:00,9790.360774290615
2012-06-07 04:00:00,9517.117530704953
2012-06-07 05:00:00,9484.75285506955
2012-06-07 06:00:00,9929.94404275158
2012-06-07 07:00:00,10275.833063208702
2012-06-07 08:00:00,10526.15511912772
2012-06-07 09:00:00,11068.451062089962
2012-06-07 10:00:00,11872.384599212872
2012-06-07 11:00:00,12836.816007081565
2012-06-07 12:00:00,13788.370761886716
2012-06-07 13:00:00,14557.513543607663
2012-06-07 14:00:00,15369.269193936538
2012-06-07 15:00:00,16002.1899078767
2012-06-07 16:00:00,16320.709190037478
2012-06-07 17:00:00,16126.81134202313
2012-06-07 18:00:00,15137.93709148562
2012-06-07 19:00:00,14143.39832133666
2012-06-07 20:00:00,13374.551108093763
2012-06-07 21:00:00,13112.689971192764
2012-06-07 22:00:00,12727.380782124548
2012-06-07 23:00:00,11809.182826749398
2012-06-08 00:00:00,10783.051399999998
2012-06-08 01:00:00,9953.23411490594
2012-06-08 02:00:00,9401.055770230423
2012-06-08 03:00:00,9096.486790747753
2012-06-08 04:00:00,8924.779467143311
2012-06-08 05:00:00,8944.691874264423
2012-06-08 06:00:00,9290.882936825044
2012-06-08 07:00:00,9657.038461308006
2012-06-08 08:00:00,9962.530965642556
2012-06-08 09:00:00,10504.205567457464
2012-06-08 10:00:00,11300.65134719078
2012-06-08 11:00:00,12243.15961384619
2012-06-08 12:00:00,13106.370674201737
2012-06-08 13:00:00,13820.277125115015
2012-06-08 14:00:00,14534.942374290236
2012-06-08 15:00:00,15067.583958427276
2012-06-08 16:00:00,15230.595518706908
2012-06-08 17:00:00,14593.213506865635
2012-06-08 18:00:00,13577.93321049031
2012-06-08 19:00:00,12767.23828025712
2012-06-08 20:00:00,12211.458065810804
2012-06-08 21:00:00,11971.63972211255
2012-06-08 22:00:00,11675.30811183037
2012-06-08 23:00:00,11048.817329512132
2012-06-09 00:00:00,10356.494
2012-06-09 01:00:00,9643.195625525928
2012-06-09 02:00:00,9118.821105647194
2012-06-09 03:00:00,8756.637174614623
2012-06-09 04:00:00,8566.642465711793
2012-06-09 05:00:00,8561.37095963175
2012-06-09 06:00:00,8692.573228799438
2012-06-09 07:00:00,8778.465554383758
2012-06-09 08:00:00,9054.691131327712
2012-06-09 09:00:00,9737.474799556683
2012-06-09 10:00:00,10689.916333873036
2012-06-09 11:00:00,11671.08752692498
2012-06-09 12:00:00,12584.500407483963
2012-06-09 13:00:00,13334.947788219844
2012-06-09 14:00:00,14001.981607706344
2012-06-09 15:00:00,14490.26635971754
2012-06-09 16:00:00,14861.031114283083
2012-06-09 17:00:00,14950.05677175238
2012-06-09 18:00:00,14685.580946517734
2012-06-09 19:00:00,14229.378457780787
2012-06-09 20:00:00,13701.76156476875
2012-06-09 21:00:00,13374.388758650017
2012-06-09 22:00:00,12994.589895624744
2012-06-09 23:00:00,12175.38325001624
2012-06-10 00:00:00,11266.505000000005
2012-06-10 01:00:00,10422.462192269417
2012-06-10 02:00:00,9797.068350756415
2012-06-10 03:00:00,9327.334308028572
2012-06-10 04:00:00,9057.660484184296
2012-06-10 05:00:00,8951.715881017535
2012-06-10 06:00:00,8894.173292228712
2012-06-10 07:00:00,8747.624094247694
2012-06-10 08:00:00,8963.89599751379
2012-06-10 09:00:00,9812.738941232596
2012-06-10 10:00:00,10688.131758195745
2012-06-10 11:00:00,11706.52157527467
2012-06-10 12:00:00,12694.46261922856
2012-06-10 13:00:00,13644.521024382502
2012-06-10 14:00:00,14464.59164414953
2012-06-10 15:00:00,15048.338701392451
2012-06-10 16:00:00,15473.49322608409
2012-06-10 17:00:00,15608.086773870324
2012-06-10 18:00:00,15526.606715233253
2012-06-10 19:00:00,15097.597211686048
2012-06-10 20:00:00,14482.083215182003
2012-06-10 21:00:00,14190.37099250658
2012-06-10 22:00:00,13847.658059948824
2012-06-10 23:00:00,13041.320578564735
2012-06-11 00:00:00,12046.7943
2012-06-11 01:00:00,11211.886600958149
2012-06-11 02:00:00,10697.518108728576
2012-06-11 03:00:00,10355.918072183727
2012-06-11 04:00:00,10230.517084643894
2012-06-11 05:00:00,10352.828943561211
2012-06-11 06:00:00,10713.513944286584
2012-06-11 07:00:00,11135.631153162172
2012-06-11 08:00:00,11559.918391632978
2012-06-11 09:00:00,12338.22615365939
2012-06-11 10:00:00,13364.895055711382
2012-06-11 11:00:00,14426.597454138182
2012-06-11 12:00:00,15320.087603812715
2012-06-11 13:00:00,15958.875527510852
2012-06-11 14:00:00,16616.56763654297
2012-06-11 15:00:00,17015.99076263455
2012-06-11 16:00:00,17247.898648476137
2012-06-11 17:00:00,17210.322269947002
2012-06-11 18:00:00,16924.21914679862
2012-06-11 19:00:00,16317.41169873814
2012-06-11 20:00:00,15622.711018235865
2012-06-11 21:00:00,15284.428700903898
2012-06-11 22:00:00,14784.891996068358
2012-06-11 23:00:00,13780.488903590336
2012-06-12 00:00:00,12619.547
2012-06-12 01:00:00,11723.523287211598
2012-06-12 02:00:00,11086.4357493543
2012-06-12 03:00:00,10679.724056294164
2012-06-12 04:00:00,10479.22494976184
2012-06-12 05:00:00,10515.2438136608
2012-06-12 06:00:00,10882.686462405229
2012-06-12 07:00:00,11346.716116341464
2012-06-12 08:00:00,11634.38079230636
2012-06-12 09:00:00,12237.39470482702
2012-06-12 10:00:00,13066.913279198185
2012-06-12 11:00:00,14025.417860299403
2012-06-12 12:00:00,14812.358780821469
2012-06-12 13:00:00,15514.015264510364
2012-06-12 14:00:00,16172.04105188238
2012-06-12 15:00:00,16552.911023580473
2012-06-12 16:00:00,16612.817889931717
2012-06-12 17:00:00,16040.599644968264
2012-06-12 18:00:00,14439.983273823764
2012-06-12 19:00:00,13331.243629300823
2012-06-12 20:00:00,12960.236652890297
2012-06-12 21:00:00,12757.23702555309
2012-06-12 22:00:00,12077.02356617939
2012-06-12 23:00:00,11235.09749899797
2012-06-13 00:00:00,10420.9618
2012-06-13 01:00:00,9626.875681394202
2012-06-13 02:00:00,9157.733695049328
2012-06-13 03:00:00,8881.34391389826
2012-06-13 04:00:00,8834.284162097385
2012-06-13 05:00:00,9000.374277532801
2012-06-13 06:00:00,9414.30774920643
2012-06-13 07:00:00,9793.622329734202
2012-06-13 08:00:00,10102.742186775467
2012-06-13 09:00:00,10683.01916166857
2012-06-13 10:00:00,11623.43964597027
2012-06-13 11:00:00,12644.125024692898
2012-06-13 12:00:00,13537.706306577367
2012-06-13 13:00:00,14257.832189266972
2012-06-13 14:00:00,14744.346046819215
2012-06-13 15:00:00,15322.805900814965
2012-06-13 16:00:00,15913.84570820993
2012-06-13 17:00:00,16171.6925781507
2012-06-13 18:00:00,16058.751945179629
2012-06-13 19:00:00,15522.215827717078
2012-06-13 20:00:00,14928.660295948372
2012-06-13 21:00:00,14587.458126834645
2012-06-13 22:00:00,14186.122838665757
2012-06-13 23:00:00,13246.695770244836
2012-06-14 00:00:00,12168.813599999998
2012-06-14 01:00:00,11178.555200150002
2012-06-14 02:00:00,10574.939187551696
2012-06-14 03:00:00,10117.169516221884
2012-06-14 04:00:00,9885.810453060078
2012-06-14 05:00:00,9897.969135452751
2012-06-14 06:00:00,10212.754225233106
2012-06-14 07:00:00,10588.578015945495
2012-06-14 08:00:00,10957.35238838046
2012-06-14 09:00:00,11783.262538460784
2012-06-14 10:00:00,12830.16891297154
2012-06-14 11:00:00,13841.43509454271
2012-06-14 12:00:00,14736.59258494582
2012-06-14 13:00:00,15335.61720131016
2012-06-14 14:00:00,15885.964629850803
2012-06-14 15:00:00,16383.28391009119
2012-06-14 16:00:00,16616.270425725947
2012-06-14 17:00:00,16578.069572739143
2012-06-14 18:00:00,16065.41631633113
2012-06-14 19:00:00,15383.153355634804
2012-06-14 20:00:00,14850.348885714848
2012-06-14 21:00:00,14523.586410524998
2012-06-14 22:00:00,14169.042731338017
2012-06-14 23:00:00,13208.008080661251
2012-06-15 00:00:00,12115.8998
2012-06-15 01:00:00,11328.528619303625
2012-06-15 02:00:00,10730.180778789758
2012-06-15 03:00:00,10280.243292009918
2012-06-15 04:00:00,10011.433471238744
2012-06-15 05:00:00,9992.51043726465
2012-06-15 06:00:00,10300.526908876764
2012-06-15 07:00:00,10587.546155973536
2012-06-15 08:00:00,11025.972479582812
2012-06-15 09:00:00,11893.979459557411
2012-06-15 10:00:00,12798.491752600312
2012-06-15 11:00:00,13622.705367523538
2012-06-15 12:00:00,14432.2276466391
2012-06-15 13:00:00,15103.86103017086
2012-06-15 14:00:00,15807.701298501252
2012-06-15 15:00:00,16340.74295328318
2012-06-15 16:00:00,16724.834143085525
2012-06-15 17:00:00,16840.29702880981
2012-06-15 18:00:00,16533.840561774763
2012-06-15 19:00:00,15832.945894811011
2012-06-15 20:00:00,14979.81097980408
2012-06-15 21:00:00,14313.36323612368
2012-06-15 22:00:00,13762.258664676856
2012-06-15 23:00:00,12887.954110646797
2012-06-16 00:00:00,11985.249900000004
2012-06-16 01:00:00,11109.256159885688
2012-06-16 02:00:00,10450.963410159313
2012-06-16 03:00:00,9914.472504988194
2012-06-16 04:00:00,9540.027400226638
2012-06-16 05:00:00,9346.25740350896
2012-06-16 06:00:00,9363.056071543955
2012-06-16 07:00:00,9384.058791825064
2012-06-16 08:00:00,9601.85973229824
2012-06-16 09:00:00,10409.860019736008
2012-06-16 10:00:00,11365.230937079785
2012-06-16 11:00:00,12199.01127419342
2012-06-16 12:00:00,12579.091224294492
2012-06-16 13:00:00,12602.721642359422
2012-06-16 14:00:00,12490.94308042908
2012-06-16 15:00:00,12445.369443146848
2012-06-16 16:00:00,12836.723675959203
2012-06-16 17:00:00,13330.2071322416
2012-06-16 18:00:00,13508.746054718731
2012-06-16 19:00:00,13226.82693250182
2012-06-16 20:00:00,12851.2545470051
2012-06-16 21:00:00,12585.39265159183
2012-06-16 22:00:00,12406.3300255191
2012-06-16 23:00:00,11726.478637846236
2012-06-17 00:00:00,11037.841500000002
2012-06-17 01:00:00,10304.81301436659
2012-06-17 02:00:00,9726.714393919983
2012-06-17 03:00:00,9291.42435179688
2012-06-17 04:00:00,8990.824069813065
2012-06-17 05:00:00,8790.44543058731
2012-06-17 06:00:00,8710.594726120575
2012-06-17 07:00:00,8563.706385407271
2012-06-17 08:00:00,8812.508679979801
2012-06-17 09:00:00,9711.700714716608
2012-06-17 10:00:00,10725.53704686416
2012-06-17 11:00:00,11652.15599189289
2012-06-17 12:00:00,12456.159055397417
2012-06-17 13:00:00,13140.311314808476
2012-06-17 14:00:00,13675.668572276438
2012-06-17 15:00:00,14089.326182314177
2012-06-17 16:00:00,14349.84093140945
2012-06-17 17:00:00,14429.473812241467
2012-06-17 18:00:00,14348.830256890464
2012-06-17 19:00:00,14037.55133781247
2012-06-17 20:00:00,13582.362245511778
2012-06-17 21:00:00,13293.22298000256
2012-06-17 22:00:00,12974.842573897851
2012-06-17 23:00:00,12187.954475562916
2012-06-18 00:00:00,11165.544500000002
2012-06-18 01:00:00,10190.42070328616
2012-06-18 02:00:00,9650.718230071796
2012-06-18 03:00:00,9281.05938323156
2012-06-18 04:00:00,9099.863878284874
2012-06-18 05:00:00,9188.75896849346
2012-06-18 06:00:00,9596.862486142174
2012-06-18 07:00:00,10002.611933800625
2012-06-18 08:00:00,10371.683997236409
2012-06-18 09:00:00,11172.0744666418
2012-06-18 10:00:00,12138.780049899482
2012-06-18 11:00:00,13073.57031580519
2012-06-18 12:00:00,13788.84016147873
2012-06-18 13:00:00,14195.528058476504
2012-06-18 14:00:00,14583.124934286963
2012-06-18 15:00:00,14815.97623400034
2012-06-18 16:00:00,14939.810824741571
2012-06-18 17:00:00,14906.85651153415
2012-06-18 18:00:00,14673.0454486703
2012-06-18 19:00:00,14136.84365045023
2012-06-18 20:00:00,13771.45185215045
2012-06-18 21:00:00,13567.65736814836
2012-06-18 22:00:00,13376.601208632344
2012-06-18 23:00:00,12550.28330191148
2012-06-19 00:00:00,11557.8676
2012-06-19 01:00:00,10643.679872550576
2012-06-19 02:00:00,10136.046059216873
2012-06-19 03:00:00,9772.58982970711
2012-06-19 04:00:00,9571.591008856663
2012-06-19 05:00:00,9617.842829862271
2012-06-19 06:00:00,9981.519530899262
2012-06-19 07:00:00,10368.184203386352
2012-06-19 08:00:00,10711.982278487649
2012-06-19 09:00:00,11363.961704585896
2012-06-19 10:00:00,12131.808455169816
2012-06-19 11:00:00,12759.11139296073
2012-06-19 12:00:00,12718.027825408964
2012-06-19 13:00:00,12810.722319591012
2012-06-19 14:00:00,13081.929651306
